state,fy_declared,incident_type,occurred
KY,2009,Tornado,0
CA,2009,Flood,0
CA,2009,Severe Storm,0
CA,2009,Fire,1
CA,2009,Hurricane,0
CA,2009,Tornado,0
AR,2009,Flood,0
AR,2009,Severe Storm,1
AR,2009,Fire,0
AR,2009,Hurricane,0
AR,2009,Tornado,1
OH,2009,Flood,0
OH,2009,Severe Storm,1
OH,2009,Fire,0
OH,2009,Hurricane,0
OH,2009,Tornado,0
FL,2009,Flood,0
FL,2009,Severe Storm,1
FL,2009,Fire,1
FL,2009,Hurricane,1
FL,2009,Tornado,0
KS,2009,Flood,0
KS,2009,Severe Storm,1
KS,2009,Fire,0
KS,2009,Hurricane,0
KS,2009,Tornado,0
MO,2009,Flood,0
MO,2009,Severe Storm,1
MO,2009,Fire,0
MO,2009,Hurricane,0
MO,2009,Tornado,0
MA,2009,Flood,0
MA,2009,Severe Storm,1
MA,2009,Fire,0
MA,2009,Hurricane,0
MA,2009,Tornado,0
ME,2009,Flood,0
ME,2009,Severe Storm,1
ME,2009,Fire,0
ME,2009,Hurricane,0
ME,2009,Tornado,0
NY,2009,Flood,0
NY,2009,Severe Storm,1
NY,2009,Fire,0
NY,2009,Hurricane,0
NY,2009,Tornado,0
HI,2009,Flood,1
HI,2009,Severe Storm,0
HI,2009,Fire,1
HI,2009,Hurricane,0
HI,2009,Tornado,0
CO,2009,Flood,0
CO,2009,Severe Storm,0
CO,2009,Fire,1
CO,2009,Hurricane,0
CO,2009,Tornado,0
WA,2009,Flood,1
WA,2009,Severe Storm,1
WA,2009,Fire,1
WA,2009,Hurricane,0
WA,2009,Tornado,0
TX,2009,Flood,0
TX,2009,Severe Storm,0
TX,2009,Fire,1
TX,2009,Hurricane,0
TX,2009,Tornado,0
OR,2009,Flood,0
OR,2009,Severe Storm,1
OR,2009,Fire,1
OR,2009,Hurricane,0
OR,2009,Tornado,0
IN,2009,Flood,0
IN,2009,Severe Storm,1
IN,2009,Fire,0
IN,2009,Hurricane,0
IN,2009,Tornado,0
ND,2009,Flood,0
ND,2009,Severe Storm,1
ND,2009,Fire,0
ND,2009,Hurricane,0
ND,2009,Tornado,0
MN,2009,Flood,0
MN,2009,Severe Storm,1
MN,2009,Fire,0
MN,2009,Hurricane,0
MN,2009,Tornado,0
SC,2009,Flood,0
SC,2009,Severe Storm,0
SC,2009,Fire,1
SC,2009,Hurricane,0
SC,2009,Tornado,0
GA,2009,Flood,0
GA,2009,Severe Storm,1
GA,2009,Fire,0
GA,2009,Hurricane,0
GA,2009,Tornado,0
AL,2009,Flood,0
AL,2009,Severe Storm,1
AL,2009,Fire,0
AL,2009,Hurricane,0
AL,2009,Tornado,0
NM,2009,Flood,0
NM,2009,Severe Storm,0
NM,2009,Fire,1
NM,2009,Hurricane,0
NM,2009,Tornado,0
MS,2009,Flood,0
MS,2009,Severe Storm,1
MS,2009,Fire,0
MS,2009,Hurricane,0
MS,2009,Tornado,0
AK,2009,Flood,1
AK,2009,Severe Storm,0
AK,2009,Fire,1
AK,2009,Hurricane,0
AK,2009,Tornado,0
TN,2009,Flood,0
TN,2009,Severe Storm,1
TN,2009,Fire,0
TN,2009,Hurricane,0
TN,2009,Tornado,0
WV,2009,Flood,0
WV,2009,Severe Storm,1
WV,2009,Fire,0
WV,2009,Hurricane,0
WV,2009,Tornado,0
AZ,2009,Flood,0
AZ,2009,Severe Storm,0
AZ,2009,Fire,1
AZ,2009,Hurricane,0
AZ,2009,Tornado,0
SD,2009,Flood,0
SD,2009,Severe Storm,1
SD,2009,Fire,0
SD,2009,Hurricane,0
SD,2009,Tornado,0
NV,2009,Flood,0
NV,2009,Severe Storm,0
NV,2009,Fire,1
NV,2009,Hurricane,0
NV,2009,Tornado,0
NE,2009,Flood,0
NE,2009,Severe Storm,1
NE,2009,Fire,0
NE,2009,Hurricane,0
NE,2009,Tornado,0
IA,2009,Flood,0
IA,2009,Severe Storm,1
IA,2009,Fire,0
IA,2009,Hurricane,0
IA,2009,Tornado,0
UT,2009,Flood,0
UT,2009,Severe Storm,0
UT,2009,Fire,1
UT,2009,Hurricane,0
UT,2009,Tornado,0
MT,2009,Flood,0
MT,2009,Severe Storm,0
MT,2009,Fire,1
MT,2009,Hurricane,0
MT,2009,Tornado,0
AZ,2010,Flood,0
AZ,2010,Severe Storm,1
AZ,2010,Fire,1
AZ,2010,Hurricane,0
AZ,2010,Tornado,0
CA,2010,Flood,0
CA,2010,Severe Storm,1
CA,2010,Fire,1
CA,2010,Hurricane,0
CA,2010,Tornado,0
AR,2010,Flood,0
AR,2010,Severe Storm,1
AR,2010,Fire,0
AR,2010,Hurricane,0
AR,2010,Tornado,0
VA,2010,Flood,0
VA,2010,Severe Storm,1
VA,2010,Fire,0
VA,2010,Hurricane,0
VA,2010,Tornado,0
LA,2010,Flood,0
LA,2010,Severe Storm,1
LA,2010,Fire,0
LA,2010,Hurricane,0
LA,2010,Tornado,0
NE,2010,Flood,1
NE,2010,Severe Storm,1
NE,2010,Fire,0
NE,2010,Hurricane,0
NE,2010,Tornado,0
AK,2010,Flood,0
AK,2010,Severe Storm,1
AK,2010,Fire,0
AK,2010,Hurricane,0
AK,2010,Tornado,0
NJ,2010,Flood,0
NJ,2010,Severe Storm,1
NJ,2010,Fire,0
NJ,2010,Hurricane,0
NJ,2010,Tornado,0
AL,2010,Flood,0
AL,2010,Severe Storm,1
AL,2010,Fire,0
AL,2010,Hurricane,1
AL,2010,Tornado,0
KS,2010,Flood,0
KS,2010,Severe Storm,1
KS,2010,Fire,0
KS,2010,Hurricane,0
KS,2010,Tornado,0
NY,2010,Flood,0
NY,2010,Severe Storm,1
NY,2010,Fire,0
NY,2010,Hurricane,0
NY,2010,Tornado,0
OK,2010,Flood,0
OK,2010,Severe Storm,1
OK,2010,Fire,0
OK,2010,Hurricane,0
OK,2010,Tornado,0
NC,2010,Flood,0
NC,2010,Severe Storm,1
NC,2010,Fire,0
NC,2010,Hurricane,1
NC,2010,Tornado,0
IA,2010,Flood,0
IA,2010,Severe Storm,1
IA,2010,Fire,0
IA,2010,Hurricane,0
IA,2010,Tornado,0
ND,2010,Flood,1
ND,2010,Severe Storm,1
ND,2010,Fire,0
ND,2010,Hurricane,0
ND,2010,Tornado,0
SD,2010,Flood,1
SD,2010,Severe Storm,1
SD,2010,Fire,0
SD,2010,Hurricane,0
SD,2010,Tornado,0
MN,2010,Flood,1
MN,2010,Severe Storm,0
MN,2010,Fire,0
MN,2010,Hurricane,0
MN,2010,Tornado,1
ME,2010,Flood,0
ME,2010,Severe Storm,1
ME,2010,Fire,0
ME,2010,Hurricane,0
ME,2010,Tornado,0
MA,2010,Flood,0
MA,2010,Severe Storm,1
MA,2010,Fire,0
MA,2010,Hurricane,1
MA,2010,Tornado,0
RI,2010,Flood,0
RI,2010,Severe Storm,1
RI,2010,Fire,0
RI,2010,Hurricane,0
RI,2010,Tornado,0
WV,2010,Flood,1
WV,2010,Severe Storm,1
WV,2010,Fire,0
WV,2010,Hurricane,0
WV,2010,Tornado,0
NH,2010,Flood,0
NH,2010,Severe Storm,1
NH,2010,Fire,0
NH,2010,Hurricane,0
NH,2010,Tornado,0
CT,2010,Flood,0
CT,2010,Severe Storm,1
CT,2010,Fire,0
CT,2010,Hurricane,0
CT,2010,Tornado,0
MS,2010,Flood,0
MS,2010,Severe Storm,1
MS,2010,Fire,0
MS,2010,Hurricane,0
MS,2010,Tornado,0
TN,2010,Flood,0
TN,2010,Severe Storm,1
TN,2010,Fire,0
TN,2010,Hurricane,0
TN,2010,Tornado,0
KY,2010,Flood,0
KY,2010,Severe Storm,1
KY,2010,Fire,0
KY,2010,Hurricane,0
KY,2010,Tornado,0
NM,2010,Flood,1
NM,2010,Severe Storm,0
NM,2010,Fire,1
NM,2010,Hurricane,0
NM,2010,Tornado,0
HI,2010,Flood,0
HI,2010,Severe Storm,0
HI,2010,Fire,1
HI,2010,Hurricane,0
HI,2010,Tornado,0
TX,2010,Flood,0
TX,2010,Severe Storm,0
TX,2010,Fire,0
TX,2010,Hurricane,1
TX,2010,Tornado,0
NV,2010,Flood,0
NV,2010,Severe Storm,0
NV,2010,Fire,1
NV,2010,Hurricane,0
NV,2010,Tornado,0
MT,2010,Flood,0
MT,2010,Severe Storm,1
MT,2010,Fire,0
MT,2010,Hurricane,0
MT,2010,Tornado,0
WY,2010,Flood,1
WY,2010,Severe Storm,0
WY,2010,Fire,0
WY,2010,Hurricane,0
WY,2010,Tornado,0
WA,2010,Flood,0
WA,2010,Severe Storm,0
WA,2010,Fire,1
WA,2010,Hurricane,0
WA,2010,Tornado,0
ID,2010,Flood,0
ID,2010,Severe Storm,1
ID,2010,Fire,1
ID,2010,Hurricane,0
ID,2010,Tornado,0
WI,2010,Flood,0
WI,2010,Severe Storm,1
WI,2010,Fire,0
WI,2010,Hurricane,0
WI,2010,Tornado,0
MO,2010,Flood,0
MO,2010,Severe Storm,1
MO,2010,Fire,0
MO,2010,Hurricane,0
MO,2010,Tornado,0
IL,2010,Flood,0
IL,2010,Severe Storm,1
IL,2010,Fire,0
IL,2010,Hurricane,0
IL,2010,Tornado,0
CO,2010,Flood,0
CO,2010,Severe Storm,0
CO,2010,Fire,1
CO,2010,Hurricane,0
CO,2010,Tornado,0
UT,2010,Flood,0
UT,2010,Severe Storm,0
UT,2010,Fire,1
UT,2010,Hurricane,0
UT,2010,Tornado,0
AZ,2011,Flood,0
AZ,2011,Severe Storm,1
AZ,2011,Fire,1
AZ,2011,Hurricane,0
AZ,2011,Tornado,0
MN,2011,Flood,1
MN,2011,Severe Storm,1
MN,2011,Fire,0
MN,2011,Hurricane,0
MN,2011,Tornado,0
NY,2011,Flood,1
NY,2011,Severe Storm,1
NY,2011,Fire,0
NY,2011,Hurricane,1
NY,2011,Tornado,1
NC,2011,Flood,0
NC,2011,Severe Storm,1
NC,2011,Fire,1
NC,2011,Hurricane,1
NC,2011,Tornado,0
NE,2011,Flood,1
NE,2011,Severe Storm,1
NE,2011,Fire,1
NE,2011,Hurricane,0
NE,2011,Tornado,0
WI,2011,Flood,0
WI,2011,Severe Storm,1
WI,2011,Fire,0
WI,2011,Hurricane,0
WI,2011,Tornado,0
SD,2011,Flood,1
SD,2011,Severe Storm,1
SD,2011,Fire,0
SD,2011,Hurricane,0
SD,2011,Tornado,0
VT,2011,Flood,0
VT,2011,Severe Storm,1
VT,2011,Fire,0
VT,2011,Hurricane,1
VT,2011,Tornado,0
CA,2011,Flood,1
CA,2011,Severe Storm,0
CA,2011,Fire,1
CA,2011,Hurricane,0
CA,2011,Tornado,0
ME,2011,Flood,0
ME,2011,Severe Storm,1
ME,2011,Fire,0
ME,2011,Hurricane,1
ME,2011,Tornado,0
OK,2011,Flood,0
OK,2011,Severe Storm,1
OK,2011,Fire,1
OK,2011,Hurricane,0
OK,2011,Tornado,0
MO,2011,Flood,1
MO,2011,Severe Storm,1
MO,2011,Fire,0
MO,2011,Hurricane,0
MO,2011,Tornado,0
UT,2011,Flood,1
UT,2011,Severe Storm,0
UT,2011,Fire,0
UT,2011,Hurricane,0
UT,2011,Tornado,0
OR,2011,Flood,0
OR,2011,Severe Storm,1
OR,2011,Fire,0
OR,2011,Hurricane,0
OR,2011,Tornado,0
VA,2011,Flood,0
VA,2011,Severe Storm,0
VA,2011,Fire,1
VA,2011,Hurricane,1
VA,2011,Tornado,0
TX,2011,Flood,0
TX,2011,Severe Storm,0
TX,2011,Fire,1
TX,2011,Hurricane,0
TX,2011,Tornado,0
NM,2011,Flood,0
NM,2011,Severe Storm,1
NM,2011,Fire,1
NM,2011,Hurricane,0
NM,2011,Tornado,0
CO,2011,Flood,0
CO,2011,Severe Storm,0
CO,2011,Fire,1
CO,2011,Hurricane,0
CO,2011,Tornado,0
GA,2011,Flood,0
GA,2011,Severe Storm,1
GA,2011,Fire,1
GA,2011,Hurricane,0
GA,2011,Tornado,0
WA,2011,Flood,0
WA,2011,Severe Storm,1
WA,2011,Fire,1
WA,2011,Hurricane,0
WA,2011,Tornado,0
TN,2011,Flood,1
TN,2011,Severe Storm,1
TN,2011,Fire,0
TN,2011,Hurricane,0
TN,2011,Tornado,0
KS,2011,Flood,1
KS,2011,Severe Storm,1
KS,2011,Fire,1
KS,2011,Hurricane,0
KS,2011,Tornado,0
ND,2011,Flood,1
ND,2011,Severe Storm,1
ND,2011,Fire,0
ND,2011,Hurricane,0
ND,2011,Tornado,0
AL,2011,Flood,0
AL,2011,Severe Storm,1
AL,2011,Fire,0
AL,2011,Hurricane,0
AL,2011,Tornado,0
FL,2011,Flood,0
FL,2011,Severe Storm,0
FL,2011,Fire,1
FL,2011,Hurricane,0
FL,2011,Tornado,0
MS,2011,Flood,1
MS,2011,Severe Storm,1
MS,2011,Fire,0
MS,2011,Hurricane,0
MS,2011,Tornado,0
AR,2011,Flood,0
AR,2011,Severe Storm,1
AR,2011,Fire,0
AR,2011,Hurricane,0
AR,2011,Tornado,0
KY,2011,Flood,0
KY,2011,Severe Storm,1
KY,2011,Fire,0
KY,2011,Hurricane,0
KY,2011,Tornado,0
IA,2011,Flood,1
IA,2011,Severe Storm,1
IA,2011,Fire,0
IA,2011,Hurricane,0
IA,2011,Tornado,0
LA,2011,Flood,1
LA,2011,Severe Storm,0
LA,2011,Fire,0
LA,2011,Hurricane,0
LA,2011,Tornado,0
ID,2011,Flood,1
ID,2011,Severe Storm,0
ID,2011,Fire,0
ID,2011,Hurricane,0
ID,2011,Tornado,0
AK,2011,Flood,1
AK,2011,Severe Storm,0
AK,2011,Fire,1
AK,2011,Hurricane,0
AK,2011,Tornado,0
IL,2011,Flood,0
IL,2011,Severe Storm,1
IL,2011,Fire,0
IL,2011,Hurricane,0
IL,2011,Tornado,0
MA,2011,Flood,0
MA,2011,Severe Storm,0
MA,2011,Fire,0
MA,2011,Hurricane,1
MA,2011,Tornado,1
MT,2011,Flood,0
MT,2011,Severe Storm,1
MT,2011,Fire,1
MT,2011,Hurricane,0
MT,2011,Tornado,0
IN,2011,Flood,0
IN,2011,Severe Storm,1
IN,2011,Fire,0
IN,2011,Hurricane,0
IN,2011,Tornado,0
PA,2011,Flood,1
PA,2011,Severe Storm,1
PA,2011,Fire,0
PA,2011,Hurricane,1
PA,2011,Tornado,0
OH,2011,Flood,0
OH,2011,Severe Storm,1
OH,2011,Fire,0
OH,2011,Hurricane,0
OH,2011,Tornado,0
WY,2011,Flood,0
WY,2011,Severe Storm,1
WY,2011,Fire,0
WY,2011,Hurricane,0
WY,2011,Tornado,0
NH,2011,Flood,1
NH,2011,Severe Storm,0
NH,2011,Fire,0
NH,2011,Hurricane,1
NH,2011,Tornado,0
MD,2011,Flood,0
MD,2011,Severe Storm,0
MD,2011,Fire,0
MD,2011,Hurricane,1
MD,2011,Tornado,0
RI,2011,Flood,0
RI,2011,Severe Storm,0
RI,2011,Fire,0
RI,2011,Hurricane,1
RI,2011,Tornado,0
NJ,2011,Flood,0
NJ,2011,Severe Storm,1
NJ,2011,Fire,0
NJ,2011,Hurricane,1
NJ,2011,Tornado,0
CT,2011,Flood,0
CT,2011,Severe Storm,0
CT,2011,Fire,0
CT,2011,Hurricane,1
CT,2011,Tornado,0
DE,2011,Flood,0
DE,2011,Severe Storm,0
DE,2011,Fire,0
DE,2011,Hurricane,1
DE,2011,Tornado,0
NV,2011,Flood,0
NV,2011,Severe Storm,0
NV,2011,Fire,1
NV,2011,Hurricane,0
NV,2011,Tornado,0
NV,2012,Flood,0
NV,2012,Severe Storm,0
NV,2012,Fire,1
NV,2012,Hurricane,0
NV,2012,Tornado,0
MD,2012,Flood,1
MD,2012,Severe Storm,1
MD,2012,Fire,0
MD,2012,Hurricane,0
MD,2012,Tornado,0
NJ,2012,Flood,0
NJ,2012,Severe Storm,1
NJ,2012,Fire,0
NJ,2012,Hurricane,0
NJ,2012,Tornado,0
CT,2012,Flood,0
CT,2012,Severe Storm,1
CT,2012,Fire,0
CT,2012,Hurricane,0
CT,2012,Tornado,0
NH,2012,Flood,0
NH,2012,Severe Storm,1
NH,2012,Fire,0
NH,2012,Hurricane,0
NH,2012,Tornado,0
MA,2012,Flood,0
MA,2012,Severe Storm,1
MA,2012,Fire,0
MA,2012,Hurricane,0
MA,2012,Tornado,0
VT,2012,Flood,0
VT,2012,Severe Storm,1
VT,2012,Fire,0
VT,2012,Hurricane,0
VT,2012,Tornado,0
VA,2012,Flood,0
VA,2012,Severe Storm,1
VA,2012,Fire,0
VA,2012,Hurricane,0
VA,2012,Tornado,0
NM,2012,Flood,1
NM,2012,Severe Storm,0
NM,2012,Fire,1
NM,2012,Hurricane,0
NM,2012,Tornado,0
AK,2012,Flood,0
AK,2012,Severe Storm,1
AK,2012,Fire,0
AK,2012,Hurricane,0
AK,2012,Tornado,0
UT,2012,Flood,0
UT,2012,Severe Storm,1
UT,2012,Fire,1
UT,2012,Hurricane,0
UT,2012,Tornado,0
AL,2012,Flood,0
AL,2012,Severe Storm,1
AL,2012,Fire,0
AL,2012,Hurricane,1
AL,2012,Tornado,0
OR,2012,Flood,1
OR,2012,Severe Storm,0
OR,2012,Fire,0
OR,2012,Hurricane,0
OR,2012,Tornado,0
WA,2012,Flood,0
WA,2012,Severe Storm,1
WA,2012,Fire,1
WA,2012,Hurricane,0
WA,2012,Tornado,0
KY,2012,Flood,0
KY,2012,Severe Storm,1
KY,2012,Fire,0
KY,2012,Hurricane,0
KY,2012,Tornado,0
IN,2012,Flood,0
IN,2012,Severe Storm,1
IN,2012,Fire,0
IN,2012,Hurricane,0
IN,2012,Tornado,0
TN,2012,Flood,0
TN,2012,Severe Storm,1
TN,2012,Fire,0
TN,2012,Hurricane,0
TN,2012,Tornado,0
WV,2012,Flood,0
WV,2012,Severe Storm,1
WV,2012,Fire,0
WV,2012,Hurricane,0
WV,2012,Tornado,0
CO,2012,Flood,0
CO,2012,Severe Storm,0
CO,2012,Fire,1
CO,2012,Hurricane,0
CO,2012,Tornado,0
HI,2012,Flood,0
HI,2012,Severe Storm,1
HI,2012,Fire,0
HI,2012,Hurricane,0
HI,2012,Tornado,0
TX,2012,Flood,0
TX,2012,Severe Storm,0
TX,2012,Fire,1
TX,2012,Hurricane,0
TX,2012,Tornado,0
KS,2012,Flood,0
KS,2012,Severe Storm,1
KS,2012,Fire,0
KS,2012,Hurricane,0
KS,2012,Tornado,0
OK,2012,Flood,0
OK,2012,Severe Storm,1
OK,2012,Fire,1
OK,2012,Hurricane,0
OK,2012,Tornado,0
MT,2012,Flood,0
MT,2012,Severe Storm,0
MT,2012,Fire,1
MT,2012,Hurricane,0
MT,2012,Tornado,0
WY,2012,Flood,0
WY,2012,Severe Storm,0
WY,2012,Fire,1
WY,2012,Hurricane,0
WY,2012,Tornado,0
OH,2012,Flood,0
OH,2012,Severe Storm,1
OH,2012,Fire,0
OH,2012,Hurricane,0
OH,2012,Tornado,0
FL,2012,Flood,0
FL,2012,Severe Storm,1
FL,2012,Fire,0
FL,2012,Hurricane,0
FL,2012,Tornado,0
MN,2012,Flood,0
MN,2012,Severe Storm,1
MN,2012,Fire,0
MN,2012,Hurricane,0
MN,2012,Tornado,0
SD,2012,Flood,0
SD,2012,Severe Storm,0
SD,2012,Fire,1
SD,2012,Hurricane,0
SD,2012,Tornado,0
WI,2012,Flood,0
WI,2012,Severe Storm,1
WI,2012,Fire,0
WI,2012,Hurricane,0
WI,2012,Tornado,0
CA,2012,Flood,0
CA,2012,Severe Storm,0
CA,2012,Fire,1
CA,2012,Hurricane,0
CA,2012,Tornado,0
ID,2012,Flood,0
ID,2012,Severe Storm,0
ID,2012,Fire,1
ID,2012,Hurricane,0
ID,2012,Tornado,0
LA,2012,Flood,0
LA,2012,Severe Storm,0
LA,2012,Fire,0
LA,2012,Hurricane,1
LA,2012,Tornado,0
MS,2012,Flood,0
MS,2012,Severe Storm,0
MS,2012,Fire,0
MS,2012,Hurricane,1
MS,2012,Tornado,0
NE,2012,Flood,0
NE,2012,Severe Storm,0
NE,2012,Fire,1
NE,2012,Hurricane,0
NE,2012,Tornado,0
FL,2013,Flood,0
FL,2013,Severe Storm,1
FL,2013,Fire,0
FL,2013,Hurricane,1
FL,2013,Tornado,0
CO,2013,Flood,1
CO,2013,Severe Storm,0
CO,2013,Fire,1
CO,2013,Hurricane,0
CO,2013,Tornado,0
NJ,2013,Flood,0
NJ,2013,Severe Storm,0
NJ,2013,Fire,0
NJ,2013,Hurricane,1
NJ,2013,Tornado,0
CT,2013,Flood,0
CT,2013,Severe Storm,1
CT,2013,Fire,0
CT,2013,Hurricane,1
CT,2013,Tornado,0
NY,2013,Flood,1
NY,2013,Severe Storm,1
NY,2013,Fire,0
NY,2013,Hurricane,1
NY,2013,Tornado,0
MA,2013,Flood,0
MA,2013,Severe Storm,1
MA,2013,Fire,0
MA,2013,Hurricane,1
MA,2013,Tornado,0
MD,2013,Flood,0
MD,2013,Severe Storm,0
MD,2013,Fire,0
MD,2013,Hurricane,1
MD,2013,Tornado,0
VA,2013,Flood,0
VA,2013,Severe Storm,0
VA,2013,Fire,0
VA,2013,Hurricane,1
VA,2013,Tornado,0
WV,2013,Flood,1
WV,2013,Severe Storm,0
WV,2013,Fire,0
WV,2013,Hurricane,1
WV,2013,Tornado,0
DE,2013,Flood,0
DE,2013,Severe Storm,0
DE,2013,Fire,0
DE,2013,Hurricane,1
DE,2013,Tornado,0
PA,2013,Flood,0
PA,2013,Severe Storm,0
PA,2013,Fire,0
PA,2013,Hurricane,1
PA,2013,Tornado,0
RI,2013,Flood,0
RI,2013,Severe Storm,1
RI,2013,Fire,0
RI,2013,Hurricane,1
RI,2013,Tornado,0
NH,2013,Flood,0
NH,2013,Severe Storm,1
NH,2013,Fire,0
NH,2013,Hurricane,1
NH,2013,Tornado,0
UT,2013,Flood,1
UT,2013,Severe Storm,0
UT,2013,Fire,1
UT,2013,Hurricane,0
UT,2013,Tornado,0
AK,2013,Flood,1
AK,2013,Severe Storm,1
AK,2013,Fire,0
AK,2013,Hurricane,0
AK,2013,Tornado,0
OH,2013,Flood,0
OH,2013,Severe Storm,0
OH,2013,Fire,0
OH,2013,Hurricane,1
OH,2013,Tornado,0
MS,2013,Flood,0
MS,2013,Severe Storm,1
MS,2013,Fire,0
MS,2013,Hurricane,0
MS,2013,Tornado,0
LA,2013,Flood,0
LA,2013,Severe Storm,1
LA,2013,Fire,0
LA,2013,Hurricane,0
LA,2013,Tornado,0
ME,2013,Flood,0
ME,2013,Severe Storm,1
ME,2013,Fire,0
ME,2013,Hurricane,0
ME,2013,Tornado,0
OK,2013,Flood,0
OK,2013,Severe Storm,1
OK,2013,Fire,0
OK,2013,Hurricane,0
OK,2013,Tornado,1
ND,2013,Flood,1
ND,2013,Severe Storm,1
ND,2013,Fire,0
ND,2013,Hurricane,0
ND,2013,Tornado,0
CA,2013,Flood,0
CA,2013,Severe Storm,0
CA,2013,Fire,1
CA,2013,Hurricane,0
CA,2013,Tornado,0
MN,2013,Flood,0
MN,2013,Severe Storm,1
MN,2013,Fire,0
MN,2013,Hurricane,0
MN,2013,Tornado,0
IA,2013,Flood,1
IA,2013,Severe Storm,1
IA,2013,Fire,0
IA,2013,Hurricane,0
IA,2013,Tornado,0
IL,2013,Flood,1
IL,2013,Severe Storm,0
IL,2013,Fire,0
IL,2013,Hurricane,0
IL,2013,Tornado,0
SD,2013,Flood,0
SD,2013,Severe Storm,1
SD,2013,Fire,0
SD,2013,Hurricane,0
SD,2013,Tornado,0
NM,2013,Flood,0
NM,2013,Severe Storm,1
NM,2013,Fire,1
NM,2013,Hurricane,0
NM,2013,Tornado,0
VT,2013,Flood,1
VT,2013,Severe Storm,0
VT,2013,Fire,0
VT,2013,Hurricane,0
VT,2013,Tornado,0
MI,2013,Flood,1
MI,2013,Severe Storm,0
MI,2013,Fire,0
MI,2013,Hurricane,0
MI,2013,Tornado,0
AZ,2013,Flood,0
AZ,2013,Severe Storm,0
AZ,2013,Fire,1
AZ,2013,Hurricane,0
AZ,2013,Tornado,0
AR,2013,Flood,0
AR,2013,Severe Storm,1
AR,2013,Fire,0
AR,2013,Hurricane,0
AR,2013,Tornado,0
NV,2013,Flood,0
NV,2013,Severe Storm,0
NV,2013,Fire,1
NV,2013,Hurricane,0
NV,2013,Tornado,0
MT,2013,Flood,1
MT,2013,Severe Storm,0
MT,2013,Fire,1
MT,2013,Hurricane,0
MT,2013,Tornado,0
MO,2013,Flood,0
MO,2013,Severe Storm,1
MO,2013,Fire,0
MO,2013,Hurricane,0
MO,2013,Tornado,0
OR,2013,Flood,0
OR,2013,Severe Storm,0
OR,2013,Fire,1
OR,2013,Hurricane,0
OR,2013,Tornado,0
WA,2013,Flood,0
WA,2013,Severe Storm,0
WA,2013,Fire,1
WA,2013,Hurricane,0
WA,2013,Tornado,0
WI,2013,Flood,0
WI,2013,Severe Storm,1
WI,2013,Fire,0
WI,2013,Hurricane,0
WI,2013,Tornado,0
ID,2013,Flood,0
ID,2013,Severe Storm,0
ID,2013,Fire,1
ID,2013,Hurricane,0
ID,2013,Tornado,0
NC,2013,Flood,1
NC,2013,Severe Storm,0
NC,2013,Fire,0
NC,2013,Hurricane,0
NC,2013,Tornado,0
PA,2014,Flood,0
PA,2014,Severe Storm,1
PA,2014,Fire,0
PA,2014,Hurricane,0
PA,2014,Tornado,0
KS,2014,Flood,0
KS,2014,Severe Storm,1
KS,2014,Fire,0
KS,2014,Hurricane,0
KS,2014,Tornado,0
NM,2014,Flood,1
NM,2014,Severe Storm,1
NM,2014,Fire,0
NM,2014,Hurricane,0
NM,2014,Tornado,0
NC,2014,Flood,1
NC,2014,Severe Storm,0
NC,2014,Fire,0
NC,2014,Hurricane,0
NC,2014,Tornado,0
ND,2014,Flood,1
ND,2014,Severe Storm,1
ND,2014,Fire,0
ND,2014,Hurricane,0
ND,2014,Tornado,0
SD,2014,Flood,1
SD,2014,Severe Storm,1
SD,2014,Fire,0
SD,2014,Hurricane,0
SD,2014,Tornado,0
IL,2014,Flood,0
IL,2014,Severe Storm,0
IL,2014,Fire,0
IL,2014,Hurricane,0
IL,2014,Tornado,1
NE,2014,Flood,0
NE,2014,Severe Storm,1
NE,2014,Fire,0
NE,2014,Hurricane,0
NE,2014,Tornado,1
CA,2014,Flood,0
CA,2014,Severe Storm,0
CA,2014,Fire,1
CA,2014,Hurricane,0
CA,2014,Tornado,0
TX,2014,Flood,0
TX,2014,Severe Storm,1
TX,2014,Fire,1
TX,2014,Hurricane,0
TX,2014,Tornado,0
AK,2014,Flood,1
AK,2014,Severe Storm,1
AK,2014,Fire,0
AK,2014,Hurricane,0
AK,2014,Tornado,0
OK,2014,Flood,0
OK,2014,Severe Storm,1
OK,2014,Fire,1
OK,2014,Hurricane,0
OK,2014,Tornado,0
OR,2014,Flood,0
OR,2014,Severe Storm,1
OR,2014,Fire,1
OR,2014,Hurricane,0
OR,2014,Tornado,0
MD,2014,Flood,0
MD,2014,Severe Storm,1
MD,2014,Fire,0
MD,2014,Hurricane,0
MD,2014,Tornado,0
MT,2014,Flood,1
MT,2014,Severe Storm,0
MT,2014,Fire,0
MT,2014,Hurricane,0
MT,2014,Tornado,0
IN,2014,Flood,0
IN,2014,Severe Storm,1
IN,2014,Fire,0
IN,2014,Hurricane,0
IN,2014,Tornado,0
AR,2014,Flood,0
AR,2014,Severe Storm,1
AR,2014,Fire,0
AR,2014,Hurricane,0
AR,2014,Tornado,0
MS,2014,Flood,0
MS,2014,Severe Storm,1
MS,2014,Fire,0
MS,2014,Hurricane,0
MS,2014,Tornado,0
AL,2014,Flood,0
AL,2014,Severe Storm,1
AL,2014,Fire,0
AL,2014,Hurricane,0
AL,2014,Tornado,0
FL,2014,Flood,0
FL,2014,Severe Storm,1
FL,2014,Fire,0
FL,2014,Hurricane,0
FL,2014,Tornado,0
